time,temp
2020-07-28T13:24:18Z,22.96
2020-07-28T13:34:16Z,23.67
2020-07-28T13:44:16Z,22.17
2020-07-28T13:54:15Z,22.26
2020-07-28T14:04:14Z,23.23
2020-07-28T14:14:13Z,23.67
2020-07-28T14:24:12Z,23.76
2020-07-28T14:34:11Z,21.91
2020-07-28T14:44:10Z,22.26
2020-07-28T14:54:10Z,24.29
2020-07-28T15:04:09Z,23.14
2020-07-28T15:14:08Z,24.20
2020-07-28T15:24:07Z,22.26
2020-07-28T15:34:06Z,22.17
2020-07-28T15:44:05Z,20.24
2020-07-28T15:54:04Z,19.54
2020-07-28T16:04:03Z,18.14
2020-07-28T16:14:02Z,19.45
2020-07-28T16:24:01Z,17.97
2020-07-28T16:34:00Z,19.02
2020-07-28T16:43:59Z,18.67
2020-07-28T16:54:13Z,17.79
2020-07-28T17:04:12Z,18.58
2020-07-28T17:14:11Z,19.54
2020-07-28T17:24:10Z,17.88
2020-07-28T17:34:10Z,16.91
2020-07-28T17:44:10Z,18.23
2020-07-28T17:54:09Z,17.00
2020-07-28T18:04:08Z,16.30
2020-07-28T18:14:06Z,15.95
2020-07-28T18:24:05Z,16.48
2020-07-28T18:34:04Z,15.51
2020-07-28T18:44:03Z,15.07
2020-07-28T18:54:02Z,14.80
2020-07-28T19:04:01Z,15.33
2020-07-28T19:14:00Z,14.45
2020-07-28T19:23:59Z,14.63
2020-07-28T19:33:59Z,14.63
2020-07-28T20:15:35Z,12.85
2020-07-28T20:25:34Z,12.58
2020-07-28T20:39:05Z,12.76
2020-07-28T20:49:04Z,12.67
2020-07-28T20:59:03Z,12.67
2020-07-28T21:09:02Z,12.76
2020-07-28T21:19:01Z,12.04
2020-07-28T21:29:01Z,12.04
2020-07-28T21:38:59Z,12.22
2020-07-29T00:04:41Z,12.04
2020-07-29T00:16:19Z,11.77
2020-07-29T00:20:12Z,11.77
